,date,name,tweet
1387,2014-08-11,중소벤처기업부,카페에서 느껴지는 커피향보다 때로는 내부 인테리어에 더 눈이 갔던 적 있으셨나요? 가구회사가 직접 운영하는 카페가 있어 소개해드립니다. 카페에 배치된 가구나 집기류가 모두 실제 판매하는 상품들이라고 하네요:)  http://t.co/Y1KYek5uCG
1388,2014-08-08,중소벤처기업부,[결과 발표] 가게 앞 세레나데 포스터 공유 이벤트  http://t.co/FRe4Zxmq2y 당첨여부를 확인하시고 트위터 쪽지(DM)를 통해 전화번호를 남겨주세요^^ 이벤트에 참여해주신 분께 감사드립니다. #이벤트
1389,2014-08-08,중소벤처기업부,@do333idea 응원 감사합니다^_^/
1390,2014-08-08,중소벤처기업부,"중기청은 기존 정책자금에서 4천억 원을 증액하여 지원하기로 했습니다. 또한, 이 중 천억 원은 창업기업과 빠르게 성장하고 있는 기업을 위해 지원됩니다. 대한민국의 소상공인과 중소기업인 모두 힘내세요~!!  http://t.co/tthwh2c6E7"
1391,2014-08-08,중소벤처기업부,"오늘부터 '점포 이력?평가서비스'가 시범 실시되는데요~ 창업예정 점포의 변화를 분석하고 점포 주변의 활성도, 유동지수를 쉽게 알 수가 있게 되었습니다^_^  http://t.co/WaXLEocbBB"
1392,2014-08-07,중소벤처기업부,여러분이 관심 있어 하는 정책을 댓글로 달아주세요. 15명을 추첨해 정책정보 가이드북을 보내드리겠습니다^_^ 받아보시면 아시게 될 거에요. 여러분이 원하는 모든 정책 정보가 작은 책 안에 다 있다는 것을~!!  https://t.co/tVsbsZvNGR
1393,2014-08-07,중소벤처기업부,혁신제품은 만들었는데 판로가 걱정이네..ㅠㅠ 하지만 걱정하지 마세요! 이제까지의 마케팅 지원사업과는 다른 '2014년도 마케팅이노베이션지원사업'을 여러분께 소개합니다. 8월 8일부터 접수 시작!  http://t.co/snsIwh46PM
1394,2014-08-06,중소벤처기업부,[결과 발표] 가게 앞 세레나데 포스터 공유 이벤트  http://t.co/FRe4Zxmq2y 당첨여부를 확인하시고 트위터 쪽지(DM)를 통해 전화번호를 남겨주세요^^ 이벤트에 참여해주신 분께 감사드립니다. #이벤트
1395,2014-08-06,중소벤처기업부,[이벤트 결과발표] 새로운 경제틀에서 살아남을 새로운 생존 전략은?  http://t.co/eFC8U1ix5V 곧 새로운 이벤트가 시작되니까 많이 기대해주세요^^
1396,2014-08-06,중소벤처기업부,"정부 및 공공기관의 연구개발 예산 중 일부를 중소기업 R&amp;D 사업에 지원하는 KOSBIR 제도가 업그레이드 됩니다. 기업의 기술혁신, 새로운 KOSBIR 제도와 함께 해보세요^^  http://t.co/6UCCYmgH6o"
1397,2014-08-06,중소벤처기업부,[결과 발표] 가게 앞 세레나데 포스터 공유 이벤트  http://t.co/QHHqJXyH9M 당첨여부를 확인하시고 트위터 쪽지(DM)를 통해 전화번호를 남겨주세요^^ 이벤트에 참여해주신 분께 감사드립니다. #이벤트
1398,2014-08-06,중소벤처기업부,@ppxing 반갑습니다 강병호님^^ 앞으로 좋은 소식을 전달해드릴 수 있도록 노력하겠습니다~
1399,2014-08-06,중소벤처기업부,사라져 가는 줄만 알았던 동네 빵집의 유쾌한 반란! 우리나라 제1호 제과제빵 협동조합 '동네빵네'를 소개합니다:D  http://t.co/I8Gfq6JHJC
1400,2014-08-05,중소벤처기업부,울산 언양시장에서 펼쳐진 '가게 앞 세레나데' 7월 공연! 그 현장을 영상으로 담았습니다. 권나무님의 멋진 음악도 함께 감상하세요~! #권나무 @KwonNamoo  http://t.co/4A8IR4maMM
1401,2014-08-05,중소벤처기업부,"가족과 함께할 수 있는 행사들이 꼭 지방에만 있는 것은 아닙니다. 멀~리 갈 필요없이 가까운 통인시장에서 여름방학 테마별 이색 체험을 할 수 있다는 거, 알고 계셨나요^^?   http://t.co/0eBvl1PZHU"
1402,2014-08-04,중소벤처기업부,"새벽 4시, 누군가는 단잠에 빠져있을 시간에 정미씨의 하루가 시작됩니다. 한 회사의 대표이면서 동시에 한 가정을 챙기는 슈퍼우먼, 제이엠그린 이정미 대표의 조금은 분주한 새벽을 함께했습니다.  http://t.co/70dtzCPbEd"
1403,2014-08-04,중소벤처기업부,맛있는 고기에 대한 자부심과 으리! 그리고 불고기 축제로 유명한 언양시장의 명물 정육점을 소개합니다. 채식을 거부하는 고기덕후라면 반드시 필독하세요~!!  http://t.co/9fsUyovUhr
1404,2014-08-01,중소벤처기업부,'전통시장 및 상점가 고객 사은 대잔치’ 온/오프라인 이벤트가 진행되고 있습니다! 장도 보고! 선물도 받고!  http://t.co/k7RLj36IdE
1405,2014-08-01,중소벤처기업부,나다운 서포터즈 최종합격자를 발표합니다. 지원해주신 모든 여러분 감사합니다!  http://t.co/XDI9PjA7c8
1406,2014-08-01,중소벤처기업부,@mtwtfs2 #달달공작소도 곧 세레나데에서 함께 할 꺼예요~~!! 기대해 주세요
1407,2014-08-01,중소벤처기업부,@khjin2308 오오오. 달달공작소를 좋아하시는 군요.~!!
1408,2014-08-01,중소벤처기업부,"배고프시죠? 지금 통인시장으로 오세요~ 현장에서 같이 점심먹어요. 통인시장 생중계!! #시장, #통인시장, #전통시장  http://t.co/yc6GHh6IoJ"
1409,2014-08-01,중소벤처기업부,"잠시 후 낮 12시! 전통시장 탐방, 그 첫 번째 생중계가 '서울 통인시장'에서 진행될 예정입니다! 그럼 조금 있다 만나요 :)  http://t.co/mCpdCzDVxY"
1410,2014-08-01,중소벤처기업부,"전통시장에서 펼쳐지는 미니 콘서트, '가게 앞 세레나데'가  #이벤트 를 준비했습니다. 공연 포스터를 RT하시고 좋아하는 뮤지션의 이름을 해쉬태그로 남겨주세요. 100명을 추첨해 바나나우유를 드립니다^_^  http://t.co/4HOVAgQL5k"
1411,2014-08-01,중소벤처기업부,"7월 30일, 중기청은 국가과학기술심의회에서 중소기업의 기술혁신을 지원하는 중장기 계획인 &lt;제3차 중소기업 기술혁신 5개년 계획&gt;을 발표했습니다!  http://t.co/qGOD1u7ut5"
1412,2014-07-31,중소벤처기업부,집주소로 사업자등록을 해도 괜찮을까요? 중소기업청이 답변해 드리겠습니다^_^  http://t.co/VgzSeeAVtJ
1413,2014-07-31,중소벤처기업부,[이벤트] 새로운 경제틀에서 살아남을 새로운 생존 전략은? 여러분의 생각을 댓글로 남겨주시면 열 분을 추첨해 '2020 새로운 기업이 온다'를 보내드립니다.  http://t.co/JX7jP8rOMb
1414,2014-07-30,중소벤처기업부,미래의 창업인을 꿈꾸는 청소년을 위한 비즈쿨 프로그램이 소년원에 재원중인 청소년에게도 제공됩니다.  http://t.co/kPHRsFJhg6
1415,2014-07-30,중소벤처기업부,"중기청에서는 회의실에서는 들을 수 없는 현장의 목소리를 모아 적극적으로 개선을 추진해 오고 있습니다. 올해 상반기, 어떤 개선사항들이 있었는지 미니 인포그래픽으로 살펴볼까요~?  http://t.co/nORdHUIdXe"
1416,2014-07-29,중소벤처기업부,"경제에 활력을 국민에겐 희망을! 새 경제팀의 경제정책 방향, 영상으로 만나보세요  http://t.co/uBOPEoESAe 더 자세한 내용 궁금하신 분들을 위한 링크   http://t.co/2RRlpoh3iT"
1417,2014-07-29,중소벤처기업부,"취미용 프라모델처럼 보여도 자동차 한 대 값과 맞먹는 목업을 제작하는 기업을 소개합니다. 한정화 청장도 놀란 부산의 강소기업, 코스모입니다^^  http://t.co/FS0yYzsJUC"
1418,2014-07-28,중소벤처기업부,시~원하게 전통시장에서 쇼핑도 하고 맛난 것도 드시라고 8월 1일부터 8월 7일까지 '전통시장 그랜드 세일'이 열립니다!!  http://t.co/yWGQ3rXXJq
1419,2014-07-28,중소벤처기업부,10년 앞을 내다보고 달린 월드클래스 기업이 있어 소개합니다. '모비즌'으로 아시아 시장 점유율 1위를 달리고 있는 '알서포트'입니다.   http://t.co/AM4AMFVO1L
1420,2014-07-25,중소벤처기업부,지금 울산에서 진행하고 있는 '가게 앞 세레나데' 현장입니다.  세레나데의 주인공도 모셨구요~ 이번 공연에서 활약해주실 권나무님이 무대 세팅 중이예요!  http://t.co/VM6RL0rZwv
1421,2014-07-25,중소벤처기업부,@janghh0629 #허지영 님 팬이 요기 숨어 계셨군요ㅋㅋ 많은 관심 부탁드립니다~!!
1422,2014-07-25,중소벤처기업부,"전통시장에서 펼쳐지는 미니 콘서트, '가게 앞 세레나데'가  #이벤트 를 준비했습니다. 공연 포스터를 RT하시고 좋아하는 뮤지션의 이름을 해쉬태그로 남겨주세요. 100명을 추첨해 바나나우유를 드립니다^_^  http://t.co/pDJ6bpXorV"
1423,2014-07-25,중소벤처기업부,창업기업이라 불리는 기업들이 국민경제에선 어떤 위치를 차지하고 있을까요~? 2013년 국내 최초로 조사한 창업기업의 실태조사 결과를 지금부터 공개합니다.  http://t.co/GYrfrYZIvi
1424,2014-07-24,중소벤처기업부,전국의 시장에서 펼쳐지는 인디밴드들의 미니 콘서트! '가게 앞 세레나데'의 공식 트레일러를 공개합니다. 바로 내일(25일) 오후 2시에 첫 번째 공연이 시작됩니다:) 울산 언양시장으로 놀러 오세요~ #권나무  http://t.co/tuZI15sOQ3
1425,2014-07-24,중소벤처기업부,정책자금 지원이 불가능한 업종도 있나요? 중소기업청이 답변해 드리겠습니다^_^  http://t.co/YTcQwJvrg2
1426,2014-07-24,중소벤처기업부,앞으로 중소기업청과 함께 전국의 전통시장을 돌며 뜨거운 열기를 생중계할 1인 미디어를 소개합니다:)   http://t.co/JjC9g8bksh
1427,2014-07-23,중소벤처기업부,대한민국 곳곳에 숨은 전통시장과 관광지를 완전 쉽게 즐기는 방법은? 팔도장터 투어열차에 탑승해보세요. 합리적인 가격으로 눈과 입이 즐거워집니다^_^  http://t.co/fUlQQFFBmN
1428,2014-07-23,중소벤처기업부,@prettygril8989 #달달공작소 팬이신가봐요~^^ 주위 분들에게 많이 많이 알려주세요ㅋㅋ
1429,2014-07-23,중소벤처기업부,"여러분이 남겨주신 전국 곳곳의 시장 맛집들! 몰랐던 곳들이 너무 많아 깜짝 놀랄 정도였습니다. 시장맛집을 직접 찾아가기 전, 당첨자 발표를 해야겠죠~? 무작위 추첨으로 뽑힌 24명을 발표합니다.  http://t.co/2VC6pwXNyU"
1430,2014-07-23,중소벤처기업부,"전통시장에서 펼쳐지는 미니 콘서트, '가게 앞 세레나데'가  #이벤트 를 준비했습니다. 공연 포스터를 RT하시고 좋아하는 뮤지션의 이름을 해쉬태그로 남겨주세요. 100명을 추첨해 바나나우유를 드립니다^_^  http://t.co/rYAduJkzhn"
1431,2014-07-23,중소벤처기업부,중견기업의 성장촉진 및 경쟁력 강화에 관한 특별법이 시행되면서 중견기업연합회가 법정단체로 새롭게 출범합니다! 그동안 중소기업과 대기업 사이에서 상대적으로 제도적 지원이 미흡했었지만 이제는 중견기업정책 2.0 시대를 활짝 열 수 있게 되었습니다^_^
1432,2014-07-22,중소벤처기업부,정말로 많은 분이 지원해주신 중소기업청 대학생 서포터즈 모집! 지금 바로 1차 서류 합격자 명단을 발표합니다.   http://t.co/hqafe4JRMs
1433,2014-07-22,중소벤처기업부,"경제불황에도 불구하고 예비창업자에게 성공모델을 제시하는 벤처천억기업을 소개합니다. 매출 천억 원을 돌파한 벤처기업은 어떤 특징을 지니고 있을지, 그리고 국가 경제에는 어떤 영향을 미치고 있는지 알아볼까요?  http://t.co/96NJLXDr5X"
1434,2014-07-21,중소벤처기업부,전국의 시장에서 펼쳐지는 인디밴드들의 미니 콘서트! '가게 앞 세레나데'의 라인업을 드디어 공개합니다.  http://t.co/E7gzWH9YvF
1435,2014-07-21,중소벤처기업부,정부가 주도해 온 창업지원의 프레임에서 벗어나 민간의 창의성과 전문성을 최대한 활용하기 위한 창업지원 프로그램을 소개합니다!  http://t.co/nayqxTzPwa
1436,2014-07-18,중소벤처기업부,한글과컴퓨터가 매우 유명한 회사라서 대기업으로 생각하셨나요? 어려움을 딛고 글로벌 시장으로 나아가는 한글과컴퓨터의 이야기를 만나보세요~!  http://t.co/w2nNPGqAsO
1437,2014-07-18,중소벤처기업부,"머리를 쥐어짜도 나오지 않는 아이디어, 이곳에서 만나보실 수 있습니다. 바로 2014 신사업 아이디어 설명회!  http://t.co/zvAYWdUkxf"
1438,2014-07-17,중소벤처기업부,[이벤트 결과발표] 현지 전문가에게 중국을 물어본다  http://t.co/d0KZSZrWym 선정되신 분은 '중국천재가 된 홍대리1'를 보내드리겠습니다^^
1439,2014-07-17,중소벤처기업부,"창업이라는 던전으로 들어가기 전, 자금과 실무경험을 확보할 수 있다면 얼마나 좋을까요? 미리 렙업을 해놓으면 성공할 가능성은 훨씬 높아질 거니까요! 창업인턴제를 여러분께 소개합니다.  http://t.co/XKrMxrVRV8"
1440,2014-07-16,중소벤처기업부,"봉동생강은 다른 생강과는 다르게 매운 맛이 덜하고 향이 강하며, 뿌리가 크고 섬유질이 없는 것이 특징입니다. 임금님이 먹던 생강 향을 느끼고 싶다면?! 어디로 가야할 까요?  http://t.co/w3GGEXqeLb"
1441,2014-07-16,중소벤처기업부,중견기업을 위한 특별법이 국무회의를 통과하여 22일부터 본격적으로 시행됩니다^_^ 이번에 규정된 총 17개 조문을 통해 중견기업 시책을 팍팍~! 추진할 수 있는 법적토대가 구축되었습니다.  http://t.co/sC0ks99frb
1442,2014-07-15,중소벤처기업부,세금을 안 내는 사업이 있을까요? 중소기업청이 알려드립니다^^  http://t.co/bqPCId0zVG
1443,2014-07-15,중소벤처기업부,중소기업청은 글로벌 강소기업으로 성장하도록 중국 특화 프로그램인 '차이나 하이웨이 프로그램'을 시행합니다^^ 중국행 고속도로로 입장하실 분은 아래 링크를 클릭해보세요~~!  http://t.co/o6vJFJLjUX
1444,2014-07-14,중소벤처기업부,"지금 소개할 라인형가방은 간단한 것만 수납할 수 있는 재미있는 가방이에요. 현재 아이디어에 대한 네티즌, 전문가 평가가 끝나고 여러분들의 아이디어를 더하는 과정 중에 있습니다. 참여하고 아이디어를 실현해보세요.  http://t.co/NIEi37BDhQ"
1445,2014-07-14,중소벤처기업부,이노비즈와 메인비즈의 유효기간 갱신평가의 신청기간이 확대되었어요~! 이제는 후덜덜(?)하면서 신청을 준비할 필요도 없고 평가비용 역시 절감할 수 있게 되어 불편함이 줄어들 것으로 전망됩니다^^  http://t.co/Qzm3Suoq2p
1446,2014-07-11,중소벤처기업부,한국에선 알기 힘든 중국 비즈니스 노하우가 담긴 책이 있어 소개해드립니다. 바로 '중국천재가 된 홍대리'! 관련 내용과 이벤트에 참여해보세요~!  https://t.co/vQuGqKQiFX
1447,2014-07-11,중소벤처기업부,전통시장에 젊은 바람을 불러일으키기 위해 '청년활용 전통시장 활력회복사업'이 추진됩니다. 듣기만 해도 혹하는 6가지 프로그램을 함께 알아보실까요~?  https://t.co/vGNTxXjXuy
1448,2014-07-10,중소벤처기업부,"살면서 한 번쯤은 이런 고민을 해보신 적이 있을 거예요. 나는 누굴까? 나다운 게 뭘까? 하는 것들요. 진짜 나의 길을 찾고 나답게 살아가는 일, 정말로 중요하고 행복할 것 같지 않으세요?  http://t.co/03KGnXD56M"
1449,2014-07-10,중소벤처기업부,"중소기업청과 르노삼성자동차가 함께 달립니다! 민·관공동투자협력펀드 100억 원을 조성하여 자동차분야 중소기업 기술개발 지원을 통해 동반성장, 수출확대를 위해 힘을 합치기로 한 것입니다.  http://t.co/u4Uaxf5d78"
1450,2014-07-09,중소벤처기업부,[당첨자 발표] 영상 공유 이벤트 결과를 알려드립니다.  http://t.co/eFLlT9FU20
1451,2014-07-09,중소벤처기업부,(영상) 나답게 일한다는 건 뭘까요? 영상으로 만나보세요 (39초)  http://t.co/WHRezRsSFj  http://t.co/fSJkGqKtKe
1452,2014-07-09,중소벤처기업부,혼자 자비를 들여서 사업한다는 건 참으로 어려운 일이죠ㅠㅠ 그래서 중소기업청에서는 신기술 및 신제품 개발이 가능한 아이디어/기술을 보유한 1인 창조기업의 기술개발을 지원해드리고 있습니다.  http://t.co/3CJ2LBOkyk
1453,2014-07-09,중소벤처기업부,스마트벤처창업학교가 청년들의 성공창업을 돕기 위해 충청?호남권과 동남권에 새로운 거점을 마련하고 입교생 모집을 시작합니다^_^  http://t.co/isBFMCgNsf
1454,2014-07-08,중소벤처기업부,중소기업청과 함께 우리 이웃의 희망찬 스토리를 써내려갈 대학생을 찾습니다!  http://t.co/3skcCvSIBB
1455,2014-07-08,중소벤처기업부,여러분의 맛집을 오중기가 직접 찾아갑니다~! 피서지 근처 시장에 있는 맛집을 추천하시고 함께 피서를 가고 싶은 친구를 초대하면 푸짐한 상품이 기다리고 있어요. 모두 링크를 클릭해보세요!  http://t.co/ixr3frJQgx
1456,2014-07-07,중소벤처기업부,"이왕 하는 비즈니스, 통 크게 해봐야 하지 않겠습니까? 중소기업청은 국내 유망 지식서비스 창업기업의 해외 시장 진출을 위해 '글로벌 시장개척단'을 미국 현지에 파견합니다!  http://t.co/XeV9nmu3Ow"
1457,2014-07-07,중소벤처기업부,세계 최후의 흑백 아날로그 사진관이 계동에 있다? 아이유의 '금요일에 만나요' 뮤직비디오 촬영지기도 한 '물나무 사진관'을 여러분께 소개합니다.   http://t.co/99VXnCOtrA
1458,2014-07-04,중소벤처기업부,"""게임이 인생보다 좋은 점은 세이브가 된다는 것이다!"" 하지만 현실에서도 기술자료만큼은 세이브가 된다는 사실, 알고 계신가요?  http://t.co/I8z3yz8iZI"
1459,2014-07-04,중소벤처기업부,"IMF와 벤처거품 붕괴 속에서 살아남은 마흔 살의 기업인은 이제 회사를 월드클래스로 끌어올리는 데 성공했습니다. 국내에서도 유명하지만, 해외에서는 더 유명한 폴라리스 오피스의 '인프라웨어' 이야기를 들려드립니다  http://t.co/9eRbyxcUSv"
1460,2014-07-03,중소벤처기업부,[특별생방송 안내] 한중 정상 공동기자회견이 잠시 후부터 시작됩니다. * 영상보기 링크  http://t.co/NPr8gftCmy
1461,2014-07-03,중소벤처기업부,가족 간의 사랑하는 마음을 그림을 선물해드리는 이벤트의 마지막 이야기입니다. 정직성 작가가 자신의 작품을 직접 사연의 주인공에게 전달했는데요. 영상에 공개되지 않았던 뒷이야기와 밝은 미소를 확인해보세요.  http://t.co/C8iYb4TjjK
1462,2014-07-03,중소벤처기업부,@macaoVenetian1 관심가져주셔서 감사합니다. 우선 e-북으로 다운 받으실 수 있습니다.  http://t.co/abJjuSJeW9
1463,2014-07-03,중소벤처기업부,중소기업이 모르는 정책은 없는 정책과 같다! 바쁜 경영인을 위해 12개 관계부처의 100개 핵심정책정보를 포켓북으로 제작했습니다.  http://t.co/6BV8CExanB
1464,2014-07-02,중소벤처기업부,창업사업계획승인제도 개정을 통해 공장을 보유 중인 창업기업도 공장증설을 위한 행정처리는 한 번에 처리! 3개 부담금은 면제! 사업확장을 위한 최적의 조건을 경험하실 수 있습니다^^  http://t.co/saTcMxath8
1465,2014-07-02,중소벤처기업부,지난 1일 청와대에서 '2014 대한민국 중소기업인대회'가 개최되었습니다. 경제 활성화의 주역인 52명의 중소기업인을 소개합니다.  http://t.co/UqcCJ1lM3v
1466,2014-07-01,중소벤처기업부,하루에도 수많은 손님들로 부산한 전통시장. 그곳에 단 한 사람만을 위한 노래가 울려 퍼집니다. 바로 '가게 앞 세레나데'!  http://t.co/WpqwvJRqkp
1467,2014-07-01,중소벤처기업부,실패해도 괜찮아! 연구개발사업에 최대 10억 원까지 지원  http://t.co/OwNCHOi9vP 사업신청은 7월 15일부터 31일까지 진행하니 많은 관심 부탁합니다.
1468,2014-07-01,중소벤처기업부,많은 분들에게 사랑하는 마음을 전달해드리고자 이벤트를 마련했습니다. 감동적인 영상도 감상하시고 시원한 아메리카노도 받아가세요~!  http://t.co/npq1ObjzNJ
1469,2014-06-30,중소벤처기업부,많은 분들에게 사랑하는 마음을 전달해드리고자 이벤트를 마련했습니다. 감동적인 영상도 감상하시고 시원한 아메리카노도 받아가세요~!!  http://t.co/UzIUeNGTzL
1470,2014-06-30,중소벤처기업부,'사랑하는 마음을 그려드립니다'의 최종화! 첫 만남부터 그림을 전달하기 까지의 훈훈한 전체 스토리를 공개합니다. 이 영상을 보시고 나면 곧바로 부모님이 생각나실 거에요. 영상보시고 전화 통화 하기 약속!  http://t.co/5vryWc085p
1471,2014-06-30,중소벤처기업부,@bizinfo1357  http://t.co/g1REL433me [중소기업청] 사랑하는 마음을 그려드립니다의 @YouTube 동영상에 좋아요
1472,2014-06-27,중소벤처기업부,'여러분의 사랑하는 마음을 그려드립니다' 이벤트를 통해 만나뵙게 된 모자와 부자의 이야기 기억하시죠~? 이들의 이야기 그림으로 그려주신 정직성 작가를 만나고 왔습니다.  http://t.co/ev6QKewPXD
1473,2014-06-27,중소벤처기업부,"중소기업청은 전국 3개 지방청에 기술개발(R&amp;D) 전자평가장을 구축하여 정부3.0 실현을 위한 수요자 맞춤형 서비스를 제공할 예정이에요. 사장님들, 이제는 저희가 찾아가겠습니다!    http://t.co/1UckFUUK7F"
1474,2014-06-26,중소벤처기업부,[당첨자 발표] 중소기업청 SNS에는 즐거운 것이 있다!  http://t.co/q5nW3Hypjo 참여해주신 모든 분께 감사드리며 앞으로도 오!중기와 매일 만나기로 약속~!!
1475,2014-06-26,중소벤처기업부,신용카드 포인트와는 차원이 다른 제도가 새롭게 선을 보입니다. 바로 '경영혁신 마일리지 제도'! 경영혁신을 위해 노력할수록 마일리지는 쌓이고~ 지원사업에 참여할 때는 유리해져서 좋고~! 여러분도 참여해보세요   http://t.co/WTYKwXIIft
1476,2014-06-26,중소벤처기업부,[기고] 대형마트 휴업제의 선순환 효과 / 최승재  http://t.co/cfBLEF2ovf
1477,2014-06-25,중소벤처기업부,당신의 아이디어와 제안이 실현될 수 있도록 도와드립니다. 평가만 하더라도 로열티를 받을 수 있으니 이건 정말 으리으리한 기회! 영상으로 소개해드릴게요  http://t.co/lXYipZ57YR 아이디어오디션 -&gt;  http://t.co/Ritsgd1a9O
1478,2014-06-24,중소벤처기업부,[이벤트] 24단계의 창업 프로그램을 확인하시고 댓글을 달아주세요. 다섯 분을 추첨하여 MIT 최고의 창업 멘토 빌 올렛이 지은 'MIT 스타트업 바이블'을 보내드립니다.  http://t.co/m0WlZhgvys
1479,2014-06-24,중소벤처기업부,"신발 산업이 사양길에 접어들었다는 평이 지배적일 때, 공격적인 투자로 부산 경제 활성화에 보탬이 되고 있는 회사가 있습니다. 나이키가 목표라고 자신 있게 외치는 '에이로'를 여러분께 소개합니다 :)      http://t.co/IFO3u4Ub9P"
1480,2014-06-23,중소벤처기업부,사법 1차 시험을 앞두고 아이디어가 떠오른 29살의 고시생. 그의 드라마틱한 창업 이야기를 한 번 만나보세요:)   http://t.co/WXtuwT1iJf
1481,2014-06-23,중소벤처기업부,또다시 찾아온 월요일! 날씨는 꿀꿀하고 축구는 지고ㅠㅠ 힘내시라고 지난 번 도서 이벤트 당첨자를 발표합니다^_^  http://t.co/km8JYAdd2t
1482,2014-06-20,중소벤처기업부,“중소기업 R&amp;D 기획지원 사업”은 간단히 말하면 중소기업의 신기술 개발 및 사업화 성공률을 높여주기 위한 사업인데요. 이번 사업에 선정된 70개 기업을 대상으로 협약설명회를 개최하였습니다.  http://t.co/ZBterPih71
1483,2014-06-20,중소벤처기업부,전통시장의 부흥을 위해 전문가들이 뭉쳤습니다. 싱크탱크를 역할을 수행할 전통시장 포럼이 본격적으로 활동을 시작하게 되었습니다!  http://t.co/mZrEYRfELX
1484,2014-06-19,중소벤처기업부,"중소기업청과 다음커뮤니케이션, 한국벤처투자가 청년창업을 위해 힘을 모았습니다. 웨어러블 디바이스, 모바일 분야 같은 신규 플랫폼 사업모델 활용이 가능한 분야에 총 253억 원 규모의 펀드를 운용하게 됩니다^0^  http://t.co/eTIfVrhRjw"
1485,2014-06-19,중소벤처기업부,"힐링을 위한 책은 많아도 비즈니스를 도와주는 책은 생각보다 많지 않죠^^? 중소기업청에서 전 산업에서 핵심 요소로 급성장한 모바일 분야 중소기업을 위한 「Mobile, Let's do R&amp;D」를 발간합니다.  http://t.co/QjOIPuFirH"
1486,2014-06-18,중소벤처기업부,"영화 300에 나오는 스파르타 전사들을 기억하시죠? 대한민국의 중소, 중견기업에도 일당백의 기업이 존재합니다! 월드클래스 300 프로젝트라는 이름으로 뭉친 이들의 선정기업 지정서 수여식 현장을 공개합니다 :)   http://t.co/o4xnf4kHmt"
1487,2014-06-18,중소벤처기업부,"몇 년 동안 좋아했거나 최근 관심을 끄는 뮤지션이 있지만 ""왜! 내가 있는 곳으로는 오질 않는 건가?"" 하시는 분들을 위한 서비스가 있다고 하네요. 콘서트 메이킹 플랫폼을 운영하는 JJS미디어를 소개합니다.  http://t.co/0SxKGn23MD"
1488,2014-06-17,중소벤처기업부,약육강식의 비즈니스 세계에도 높은 점프로 위기를 넘어 성장하는 중소기업이 있습니다. 마치 가젤처럼요^_^ 이러한 가젤형 기업을 위한 육성시범 사업을 여러분께 소개합니다.  http://t.co/6pGixjxQZs
1489,2014-06-17,중소벤처기업부,"목업 업체 '코스모'는 선박, 항공기 등 다양한 모형을 전문적으로 만드는 회사인데요 모형 하나가 거의 자동차 한 대 값에 맞먹는다고 합니다. 고부가가치 사업을 이끌고 있는 이 회사를 함께 만나볼까요~?  http://t.co/AybJglRs6W"
1490,2014-06-16,중소벤처기업부,"대한민국은 지금 대학생 창업 열풍! 창업 인프라와 창업친화적인 분위기가 전국 대학으로 확산되고 있습니다. 초여름 날씨보다 뜨거운 창업열풍의 자세한 소식, 아래 링크를 클릭하여 지금 확인해보세요~!  http://t.co/pn9ISWm4nQ"
1491,2014-06-16,중소벤처기업부,중소기업 옴부즈만 지원단에서 ’14년 옴부즈만 홍보 포스터 선호도 조사를 실시합니다^_^ 3가지 시안 중 가장 마음에 드는 하나를 선택 후 투표해주세요.  http://t.co/OSkdyIhUrB
1492,2014-06-13,중소벤처기업부,@luck5454 아..아쉽지만 땡! 정답은 56개 기업입니다^^ 링크를 참고해보세요~  http://t.co/wBAsBHMtRS
1493,2014-06-13,중소벤처기업부,지난 3년간 월드클래스 300 프로젝트 지원을 받은 100개 사는 기업 스스로의 성장노력과 지원기관들의 맞춤형 지원이 더해져 최근 그 성과가 가시화되고 있는데요~ 과연 얼마나 잘 나가고 있을까요?   http://t.co/rcgxk1nXgA
1494,2014-06-13,중소벤처기업부,월드클래스 300 프로젝트는 2017년까지 세계적인 전문기업 300개를 육성하기 위한 사업인데요~ 그렇다면 올해는 과연 몇 개 기업이 선정되었을까요? 맞춰보세요~!  http://t.co/sLLoaXhlPd
1495,2014-06-13,중소벤처기업부,"우리 주변의 중소기업과 소상공인, 그리고 예비창업자를 위한 소식과 이야기를 매일 전달해드립니다! 중소기업청 SNS에서 확인하실 수 보세요. 현재 진행 중인 방문 이벤트도 빼놓지 마세요~!  http://t.co/HxXnMl5r47"
1496,2014-06-12,중소벤처기업부,창업선도대학 중 선정된 우수 운영기관 10개 대학에서 체험을 통해 기업가정신을 이해할 수 있도록 하는 '청년한마당투어'가 개최됩니다! 예비창업자뿐만 아니라 일반 국민도 참여할 수 있습니다.  http://t.co/IrHBMOTfaE
1497,2014-06-12,중소벤처기업부,패기와 으리로 뭉친 청년기업인을 찾습니다! 젊은 나이지만 청년창업 활성화와 국가 경제발전에까지 기여한 기업인 지금 바로 이 상에 도전해보세요!  http://t.co/d8eFJLDKDT
1498,2014-06-11,중소벤처기업부,"인천과 개성에서 공장을 운영하는 아버지와 아들의 사연을 들려드립니다. 2대, 3대, 그리고 앞으로도 쭉 가업을 이어가게 하고 싶다는 부자의 스토리를 만나보세요    http://t.co/eXZAbJ17tY"
1499,2014-06-10,중소벤처기업부,통인시장에서 들려온 따뜻한 모자의 이야기입니다. 어머니는 왜 반찬가게를 시작하셨을까요? 그리고 전통시장에서 즐겁게 일할 수 있었던 비밀은 무엇이었을까요?  http://t.co/bUlmgHfjHj
